OBJECTID,canada_points,X,Y,bc_forst_carb,wc2_0_bio_10m_01,wc2_0_bio_10m_04,wc2_0_bio_10m_06,wc2_0_bio_10m_11,wc2_0_bio_10m_13,wc2_0_bio_10m_16
312,311,-124.831192162719987,51.042350759951596,,0.547052068014940,725.211687649107034,-12.887999534606934,-7.951541562875112,119.000000000000000,327.000000000000000
313,312,-126.152675857688891,49.956730659408748,,6.023437463833640,526.847349127663165,-5.251749992370605,0.187250057856242,404.000000000000000,1085.000000000000000
314,313,-128.134186580179545,55.887663386732221,126.000000000000000,0.793750004221996,819.191334643978280,-16.917499542236328,-9.251833260059357,103.000000000000000,277.000000000000000
315,314,-129.063720993209472,55.490033589103732,60.000000000000000,4.411645895491044,691.846588204697014,-10.515749931335449,-3.975916638970375,178.000000000000000,469.000000000000000
316,315,-127.121819894527832,51.604835284675175,,4.447697947422664,557.434217756079647,-6.612999916076660,-1.770500044027964,302.000000000000000,883.000000000000000
317,316,-116.430574011817441,50.568966106015367,,-0.030968725681305,771.155287308399807,-14.758749961853027,-9.256166497866312,114.000000000000000,313.000000000000000
318,317,-120.586648239045758,58.828222331070975,56.000000000000000,-0.663645828763644,1369.248044224315208,-28.145500183105469,-18.327833334604900,79.000000000000000,195.000000000000000
319,318,-129.579134345422858,59.224833398682215,,-2.672197764118513,986.462326469222376,-21.135749816894531,-14.592624664306641,73.000000000000000,210.000000000000000
320,319,-132.945365058770932,58.737554463720514,,0.685208318134149,882.410929351299046,-17.965000152587891,-10.437833388646444,130.000000000000000,335.000000000000000
321,320,-122.918449938694636,57.561962744111391,0.000000000000000,-0.019031256437302,973.256618811935482,-19.135499954223633,-11.582083463668823,120.000000000000000,308.000000000000000
322,321,-117.141045445474248,49.396090893847074,86.000000000000000,1.839999961821983,738.540861856158813,-12.546750068664551,-6.935291717449824,139.000000000000000,398.000000000000000
323,322,-120.107183832587197,49.759839120490128,2.000000000000000,3.119322972993056,744.427548147227299,-12.382499694824219,-5.955000003178914,62.000000000000000,176.000000000000000
324,323,-121.967032328649907,51.469431436211650,27.000000000000000,3.805854083349308,826.374609895074741,-14.923999786376953,-6.556958278020223,61.000000000000000,157.000000000000000
325,324,-124.208653231192827,55.949065332173902,96.000000000000000,0.790291640907526,934.715817740462967,-18.552499771118164,-10.934749921162924,69.000000000000000,192.000000000000000
326,325,-126.297573320406471,51.644871336823101,396.000000000000000,1.722020771354437,648.865040398400197,-11.504500389099121,-5.921125173568726,192.000000000000000,533.000000000000000
327,326,-128.033079040692627,59.477517552143233,44.000000000000000,-1.115083320997655,1129.955845923070683,-23.306249618530273,-15.692750136057535,67.000000000000000,176.000000000000000
328,327,-131.229065151512117,59.742203363165636,,-2.985989590330670,1001.003026153267115,-22.199249267578125,-15.151000022888184,70.000000000000000,196.000000000000000
329,328,-128.635280468720623,53.312697142516761,,4.616528086364269,573.421118689065338,-6.708695411682129,-2.026641041040421,465.000000000000000,1354.000000000000000
330,329,-121.864333168961366,53.274939721488785,,2.400729086250067,793.071971200781491,-15.027500152587891,-7.278625031312306,91.000000000000000,246.000000000000000
331,330,-125.362341124141196,50.135795902297900,297.000000000000000,8.598625800261894,544.648260167972467,-3.385224342346191,2.274802019198736,289.000000000000000,789.000000000000000
332,331,-127.393572784061718,57.887358053037858,22.000000000000000,-3.005843823154768,930.594476074906083,-20.704750061035156,-14.068333466847738,81.000000000000000,218.000000000000000
333,332,-126.700175380550021,58.060424152615582,13.000000000000000,-3.176020820935567,930.370927802587175,-20.743249893188477,-14.198583285013834,85.000000000000000,223.000000000000000
334,333,-115.184389435720732,49.364584868020728,115.000000000000000,4.175718729694684,856.242217642570722,-15.257749557495117,-6.579749961694081,82.000000000000000,219.000000000000000
335,334,-120.347419857256696,55.025394874034944,25.000000000000000,2.450437541236170,852.020816582511543,-15.501999855041504,-7.974958171447118,92.000000000000000,241.000000000000000
336,335,-128.625884594346729,55.610726206513895,,3.531062436600526,735.799857230770499,-12.817250251770020,-5.349208523829778,126.000000000000000,336.000000000000000
337,336,-121.584210819400681,58.957709378664511,,-1.303510492046674,1325.629941698211951,-27.885749816894531,-18.248833497365315,92.000000000000000,225.000000000000000
338,337,-126.998838610613774,55.803768364428933,91.000000000000000,0.465791647632917,900.149762173747149,-19.267250061035156,-10.929916739463806,77.000000000000000,212.000000000000000
339,338,-120.519767367085279,50.128587394341295,,5.152312517166138,809.056763120364963,-12.986749649047852,-4.948833386103312,44.000000000000000,122.000000000000000
340,339,-121.108488316837665,51.847652975582697,0.000000000000000,4.165989617506663,824.532589014709856,-14.197250366210938,-6.196499983469645,77.000000000000000,203.000000000000000
341,340,-120.627674885881632,52.424989855041893,74.000000000000000,0.481260484084487,730.140498070137710,-13.880499839782715,-8.040208299954733,119.000000000000000,339.000000000000000
342,341,-126.689643163290299,56.586650813973179,47.000000000000000,-1.374874904751778,894.545652782304728,-19.593999862670898,-12.160249869028727,76.000000000000000,213.000000000000000
343,342,-130.578898712033094,58.314027657245283,12.000000000000000,0.818687463800112,1002.571939385861924,-20.567499160766602,-12.265958309173584,52.000000000000000,149.000000000000000
344,343,-126.963561675777925,54.184910829448015,122.000000000000000,3.279093692700068,787.228195763781059,-14.453249931335449,-6.572333395481110,74.000000000000000,213.000000000000000
345,344,-122.551502579979669,57.616736201636144,42.000000000000000,0.240114624301592,979.879559688086147,-18.809749603271484,-11.400333404541016,117.000000000000000,298.000000000000000
346,345,-122.409597734435877,52.836149835808371,132.000000000000000,4.926968713601430,893.877060200259166,-15.108750343322754,-6.495250066121419,67.000000000000000,178.000000000000000
347,346,-122.727288075809071,58.648482070201354,113.000000000000000,-0.646250044306119,1363.837871369580625,-27.950000762939453,-18.492916901906330,102.000000000000000,249.000000000000000
348,347,-120.185487655003641,51.168601288060003,,4.196604202191035,828.954968128410769,-14.486499786376953,-6.237083295981090,74.000000000000000,194.000000000000000
349,348,-126.975206450700398,54.027887991750077,163.000000000000000,2.223854195947448,708.985717557074736,-13.286999702453613,-6.347541511058807,94.000000000000000,279.000000000000000
350,349,-125.432512618324139,50.607681432777397,,5.943088378602018,547.469537051542488,-5.317322731018066,-0.342650890350342,234.000000000000000,620.000000000000000
351,350,-122.104625610647844,58.700342426706428,5.000000000000000,-0.950749973456065,1380.941814363234244,-28.578750610351563,-18.819749991099041,94.000000000000000,228.000000000000000
352,351,-120.129295029595312,50.584109679557173,40.000000000000000,5.454020817453663,853.722260588398285,-13.306249618530273,-5.252458296716213,54.000000000000000,141.000000000000000
353,352,-128.239610803082968,59.332138650973249,27.000000000000000,-1.764947891235352,1053.160857622526009,-22.275749206542969,-14.978208303451538,70.000000000000000,185.000000000000000
354,353,-124.206467235578799,49.029455585439884,,6.935166696707408,549.281854202742352,-4.691999912261963,0.693000038464864,306.000000000000000,889.000000000000000
355,354,-125.460107034044583,53.817536397348356,104.000000000000000,2.503406318991134,835.953832574282842,-16.287500381469727,-8.159458294510841,56.000000000000000,154.000000000000000
356,355,-127.939122396954303,53.840112579338729,,1.043374990423520,668.694479150383927,-13.005749702453613,-6.765916655460994,235.000000000000000,699.000000000000000
357,356,-123.853094222207545,58.977042788277345,36.000000000000000,-0.534312417109807,1197.013650032964279,-24.158500671386719,-15.560166756312052,115.000000000000000,285.000000000000000
358,357,-136.864340753778890,59.786423049654552,,-2.230218706031641,815.701729917093644,-17.729000091552734,-11.121541738510132,104.000000000000000,269.000000000000000
359,358,-121.335664491190926,56.514243519428462,,1.438416679700216,1034.064990939830750,-19.038999557495117,-11.464708209037781,87.000000000000000,224.000000000000000
360,359,-122.948438933040961,56.519976416611108,68.000000000000000,0.090239580875884,860.258520746452518,-16.326749801635742,-10.061416625976563,106.000000000000000,279.000000000000000
361,360,-125.103927535829655,50.297988074217962,107.000000000000000,8.654261464253068,519.306023091569955,-2.004545450210571,2.696666695177555,227.000000000000000,619.000000000000000
362,361,-127.004556798369322,53.158817134942140,,2.586416685177634,656.525208304619582,-10.862250328063965,-5.113583306471507,224.000000000000000,648.000000000000000
363,362,-120.622346953769380,56.534204963833943,0.000000000000000,1.103541664779186,1144.605775116130644,-21.553749084472656,-13.544083356857300,83.000000000000000,212.000000000000000
364,363,-130.683131143637951,57.931315321249961,25.000000000000000,0.731562539935112,908.127479671156152,-18.521499633789063,-10.753166516621908,62.000000000000000,174.000000000000000
365,364,-123.617896041838577,49.051196315409925,,9.846568595618010,464.731676133972201,0.352941185235977,4.614706044395764,173.000000000000000,512.000000000000000
366,365,-122.091430845661279,50.668990606599081,84.000000000000000,4.186020828162630,750.308544822909425,-11.480999946594238,-4.847500078380108,65.000000000000000,188.000000000000000
367,366,-122.106708868732696,55.057126822891718,5.000000000000000,0.483437431044877,863.673571949757616,-16.606250762939453,-9.683125257492065,97.000000000000000,261.000000000000000
368,367,-126.546578834524581,59.687339527407858,28.000000000000000,-1.588145903001229,1227.204783959173483,-25.751499176025391,-17.456916650136311,72.000000000000000,183.000000000000000
369,368,-137.400877609241604,59.575196692008319,,-0.649583369493484,834.419675179094384,-17.657249450683594,-10.344000021616617,143.000000000000000,411.000000000000000
370,369,-121.576179523503811,55.523832516209325,,2.852770788595080,940.447678544995824,-16.354999542236328,-9.032458265622457,81.000000000000000,217.000000000000000
371,370,-122.943299951060169,51.571027623591860,63.000000000000000,2.087427074710528,729.988664964991472,-14.109749794006348,-6.801333387692769,56.000000000000000,153.000000000000000
372,371,-123.550229676117453,59.590574590874617,33.000000000000000,-1.586187625924746,1385.250913096238946,-29.177000045776367,-19.524875164031982,100.000000000000000,244.000000000000000
373,372,-123.182343748566268,58.402482355308166,106.000000000000000,-0.090854227542877,1080.076884720379667,-21.314500808715820,-13.256625016530355,117.000000000000000,292.000000000000000
374,373,-123.807251186975407,50.418591967726258,,0.584937465066711,713.669220528908454,-12.564249992370605,-7.717708408832550,160.000000000000000,448.000000000000000
375,374,-126.358054105295963,56.213602606599899,5.000000000000000,-1.164583345254262,878.356425781355370,-19.258749008178711,-11.773375034332275,76.000000000000000,208.000000000000000
376,375,-121.360520292811088,54.102299541832309,30.000000000000000,1.957645709315936,857.858942739516010,-16.324750900268555,-8.547208607196808,97.000000000000000,266.000000000000000
377,376,-123.284158695347386,57.472529650329790,4.000000000000000,-0.797916740179062,891.986689820627817,-17.555250167846680,-11.026333332061768,120.000000000000000,309.000000000000000
378,377,-125.357006309602610,57.551520803541266,76.000000000000000,-1.128822953750690,1024.611541210023006,-21.922750473022461,-14.009791771570841,79.000000000000000,203.000000000000000
379,378,-117.509624191048431,50.074715473245114,135.000000000000000,2.288020886480808,752.736087830081374,-12.857250213623047,-6.715625022848447,160.000000000000000,465.000000000000000
380,379,-124.567119792891830,55.614600569658691,57.000000000000000,-0.273104153573513,897.241311749420788,-18.964250564575195,-11.381250023841858,73.000000000000000,204.000000000000000
381,380,-126.731960310918993,54.807662048996619,32.000000000000000,1.255270828803380,753.956318821997456,-14.630999565124512,-7.925083249807358,73.000000000000000,199.000000000000000
382,381,-124.076286283737261,48.765994385314812,,7.702875065306823,552.437636781377137,-4.778500080108643,1.342791597048442,363.000000000000000,1058.000000000000000
383,382,-129.066829602439441,54.448093953841678,2.000000000000000,4.122020848095417,650.884082478575237,-9.828249931335449,-3.630083292722702,288.000000000000000,810.000000000000000
384,383,-116.283896531507395,50.462353376212789,,0.273312529549003,780.972645786530165,-14.864000320434570,-9.118749976158142,101.000000000000000,280.000000000000000
385,384,-116.545902714181238,50.817312919987508,,-1.394333293040593,781.381773624740845,-15.474499702453613,-10.627916574478149,136.000000000000000,376.000000000000000
386,385,-125.635763752622552,55.217711471453995,64.000000000000000,0.058020835121473,837.941725873946893,-17.217750549316406,-10.298250118891398,67.000000000000000,189.000000000000000
387,386,-118.811041431058655,52.774058375945344,,-1.456802109877269,778.532184448627845,-15.189749717712402,-10.342624982198080,103.000000000000000,280.000000000000000
388,387,-120.516404658669472,58.335926818685842,,-0.372551977634430,1348.336466950843715,-27.527500152587891,-17.868541558583576,79.000000000000000,196.000000000000000
389,388,-137.729417710649670,59.325402459227291,,-3.420187460879485,774.793354181613722,-14.644499778747559,-11.017749945322672,169.000000000000000,484.000000000000000
390,389,-122.612648035004440,56.898621330966563,36.000000000000000,0.600760433201989,976.795602648210206,-18.686750411987305,-11.153208414713541,108.000000000000000,282.000000000000000
391,390,-122.789252271211822,55.599503644817197,105.000000000000000,0.317604246493526,891.663011150620605,-17.238500595092773,-10.312124967575073,90.000000000000000,244.000000000000000
392,391,-122.738559120098799,49.555316612343717,112.000000000000000,4.302770828207334,614.338407531884627,-7.948249816894531,-2.570999960104624,293.000000000000000,786.000000000000000
393,392,-127.481809565334274,53.680601851633561,86.000000000000000,1.168145848748585,645.176652862146739,-12.349749565124512,-6.201958194375038,196.000000000000000,581.000000000000000
394,393,-127.552959540425590,52.553422798135692,,4.190529327839613,606.479232059822721,-7.783243179321289,-2.793738737702370,395.000000000000000,1125.000000000000000
395,394,-125.750546291435882,50.214411369917741,,7.317145864168803,532.188052098199137,-4.492750167846680,1.163708349068959,331.000000000000000,884.000000000000000
396,395,-127.439227103074032,54.540929912111373,51.000000000000000,2.052322910167277,731.334694850354822,-13.732250213623047,-6.732833375533422,106.000000000000000,299.000000000000000
397,396,-125.038983671629566,52.897192626863770,50.000000000000000,1.750864598589639,804.485621638574230,-16.176500320434570,-8.422666809211174,52.000000000000000,142.000000000000000
398,397,-116.054862950637258,51.134408425771980,,-0.870645870765050,853.731476047077422,-17.703250885009766,-11.434291919072470,85.000000000000000,234.000000000000000
399,398,-118.360517741360781,49.022353727137535,,6.228593667348226,831.164036491267325,-11.827750205993652,-4.018791735172272,65.000000000000000,181.000000000000000
400,399,-122.384262043218598,54.223618688293882,,3.395166683321198,895.637661376339565,-15.892999649047852,-7.935375042259693,80.000000000000000,223.000000000000000
401,400,-123.239883745924132,59.268510382380576,136.000000000000000,-1.147020926078161,1428.986039646409608,-29.697250366210938,-19.775875250498455,99.000000000000000,241.000000000000000
402,401,-126.019688017731482,49.277355552078916,153.000000000000000,8.777668969705701,423.913304150085935,0.213725492358208,4.083551235496998,472.000000000000000,1337.000000000000000
403,402,-127.145099696229252,59.136292318820544,,-1.490552070240180,1060.812532749071579,-22.170000076293945,-14.759958267211914,76.000000000000000,194.000000000000000
404,403,-123.902024697442471,48.913719771180055,,6.872479184220235,539.809019630379680,-4.068250179290771,0.768666704495748,298.000000000000000,880.000000000000000
405,404,-125.707454353398390,59.651973608975482,,-1.933895779152711,1098.335611494576369,-22.589000701904297,-15.399999936421713,90.000000000000000,226.000000000000000
406,405,-127.647516114055733,55.849483596038191,167.000000000000000,-0.351260482644041,824.486172393704010,-17.863250732421875,-10.346833507219950,94.000000000000000,259.000000000000000
407,406,-127.317724952830616,57.209169413943904,0.000000000000000,-2.279447893301646,956.107972577620444,-21.135749816894531,-13.944166580835978,77.000000000000000,212.000000000000000
408,407,-124.799528696012402,57.899961303031617,,-4.000197872519493,895.145851421362522,-19.891000747680664,-14.147833347320557,115.000000000000000,296.000000000000000
409,408,-123.979724814266888,57.124809666698937,,-2.924583452443282,883.419473035015585,-19.536750793457031,-13.031000296274820,112.000000000000000,298.000000000000000
410,409,-120.465719770116891,52.117185159252614,,1.553583284684767,733.067000949605472,-13.539999961853027,-7.267875065406163,116.000000000000000,324.000000000000000
411,410,-121.595117103654530,56.553729657234584,122.000000000000000,1.439979170759519,1014.831683079200729,-18.296499252319336,-11.129749894142151,88.000000000000000,229.000000000000000
412,411,-125.896210989816723,49.977858789943895,,4.946583335598310,528.027210856182592,-6.059750080108643,-0.799833436806997,353.000000000000000,955.000000000000000
413,412,-124.262762126309468,51.138155677894382,,-0.302999927351872,691.386616604871506,-13.303750038146973,-8.306749939918518,108.000000000000000,299.000000000000000
414,413,-121.824623973479916,56.760279982888584,35.000000000000000,1.091218824187915,1027.494143832445161,-19.215999603271484,-11.604958295822144,90.000000000000000,236.000000000000000
415,414,-122.395155581656539,59.689569976788746,4.000000000000000,-1.839916673799356,1375.953707155771099,-28.916999816894531,-19.303625106811523,94.000000000000000,232.000000000000000
416,415,-115.978861864751920,49.343364953723224,11.000000000000000,3.761437396208445,804.509039764397471,-14.568750381469727,-6.185541848341624,78.000000000000000,220.000000000000000
417,416,-118.271073895514860,52.023246425629480,102.000000000000000,1.792448014020920,821.397001314689305,-15.066249847412109,-8.249583264191946,130.000000000000000,368.000000000000000
418,417,-132.202010665063824,58.558928335404694,,0.302697952836752,911.477570901937838,-19.056999206542969,-11.349708159764608,96.000000000000000,262.000000000000000
419,418,-125.454393346777081,55.776039316711575,98.000000000000000,0.430572955558697,944.588134360928734,-19.775249481201172,-11.568874835968018,62.000000000000000,176.000000000000000
420,419,-127.327221456044896,50.409849207396164,,6.269958323178192,462.026285770934010,-3.493750095367432,1.244666655858358,405.000000000000000,1139.000000000000000
421,420,-129.425063725130173,59.264496013412568,49.000000000000000,-2.527687524755796,987.446884081544454,-21.071250915527344,-14.625208298365274,71.000000000000000,203.000000000000000
422,421,-136.142773160140450,59.645518449252947,,0.873874996478359,806.828005959866346,-16.498750686645508,-8.585083385308584,152.000000000000000,442.000000000000000
423,422,-121.664106470914376,59.259101594046122,34.000000000000000,-1.818895871440570,1297.751748484627115,-27.627000808715820,-18.233166853586834,93.000000000000000,231.000000000000000
424,423,-129.173837871440242,58.309291006810426,88.000000000000000,-2.088645890355110,965.888893015251369,-20.984500885009766,-13.849666833877563,72.000000000000000,206.000000000000000
425,424,-121.156906234807153,57.597712445364621,0.000000000000000,0.291104281942050,1112.098650193429648,-21.573249816894531,-13.491958379745483,87.000000000000000,212.000000000000000
426,425,-122.554275037030663,49.701211268712896,,2.196770846843719,649.906738773990355,-10.582750320434570,-5.182416637738545,220.000000000000000,604.000000000000000
427,426,-125.352967493925433,49.413098302517227,,6.438281356977920,538.097549405673590,-4.802249908447266,0.383666714032491,392.000000000000000,1069.000000000000000
428,427,-123.076218510797602,56.291669797861999,87.000000000000000,0.270364660769701,882.830529063381618,-16.782249450683594,-10.185458342234293,96.000000000000000,258.000000000000000
429,428,-126.646391800202025,50.364517288127516,261.000000000000000,5.578856275416911,486.342079954327858,-3.671808481216431,0.277038951714834,365.000000000000000,1000.000000000000000
430,429,-137.462066341887606,59.008338923574442,,-3.611906287570795,813.586180590880645,-15.420749664306641,-11.669583320617676,180.000000000000000,498.000000000000000
431,430,-117.679906953661032,50.374551538638549,,2.323854165772597,751.887716403524905,-12.843999862670898,-6.680166602134705,183.000000000000000,532.000000000000000
432,431,-125.630595882491306,49.405329287927088,145.000000000000000,5.027427124480407,517.029723891437129,-5.065750122070313,-0.570124963919322,397.000000000000000,1086.000000000000000
433,432,-126.915322589514076,57.537101597034884,0.000000000000000,-3.157072850813468,934.391773473381249,-20.924749374389648,-14.251791238784790,83.000000000000000,221.000000000000000
434,433,-126.078946796809760,51.325825824772906,,2.420145844419797,628.458247825365675,-10.215499877929688,-4.846000125010808,203.000000000000000,559.000000000000000
435,434,-122.643119427137094,57.508373154850446,16.000000000000000,0.240114624301592,979.879559688086147,-18.809749603271484,-11.400333404541016,117.000000000000000,298.000000000000000
436,435,-121.355659792545651,54.962471667012522,,0.567562524539729,822.358981967021350,-15.656999588012695,-8.956333359082540,97.000000000000000,267.000000000000000
437,436,-125.507254214873427,50.667049251710978,186.000000000000000,4.588184311985970,557.646507360492024,-6.209677219390869,-1.642228722572327,219.000000000000000,586.000000000000000
438,437,-128.223314125209868,53.951677555456548,252.000000000000000,2.351593804856142,611.875266398639610,-10.136249542236328,-4.458916564782460,276.000000000000000,811.000000000000000
439,438,-137.213385112201223,59.133056274299079,,-1.369197924931844,761.528794190002259,-13.221750259399414,-9.279583295186361,196.000000000000000,556.000000000000000
440,439,-128.643530915083829,53.995800599993771,25.000000000000000,4.712012588977814,610.522009828316072,-7.709749221801758,-2.552228450775146,330.000000000000000,963.000000000000000
441,440,-127.010268332146978,55.997428974676680,103.000000000000000,-1.521322915951411,842.999473157540365,-18.451250076293945,-11.572166601816813,84.000000000000000,232.000000000000000
442,441,-118.214428587312312,51.665121984213648,0.000000000000000,1.918104206522306,785.514100357522238,-14.093000411987305,-7.542375052968661,173.000000000000000,502.000000000000000
443,442,-126.393373788963771,53.335230007187498,6.000000000000000,0.405302169422309,688.725512513979879,-13.738249778747559,-7.770249823729197,105.000000000000000,305.000000000000000
444,443,-122.049517086976735,57.264844972068175,21.000000000000000,0.479552008987715,1001.055792161068553,-18.985500335693359,-11.637708465258280,104.000000000000000,266.000000000000000
445,444,-127.650102316414774,53.040784757882165,,3.909333335546156,641.699521631119637,-9.809000015258789,-3.742833327502012,338.000000000000000,963.000000000000000
446,445,-136.330567378674061,59.900155577103142,,-2.612239581843217,837.347470823574326,-18.076499938964844,-11.845791816711426,94.000000000000000,243.000000000000000
447,446,-128.570688458177870,57.880740541133726,,-1.191447891294956,983.732933737950134,-21.264749526977539,-13.680166403452555,68.000000000000000,193.000000000000000
448,447,-122.835930484789557,56.033110959194261,3.000000000000000,1.197697850565116,896.178731430789639,-16.860250473022461,-9.914250016212463,88.000000000000000,234.000000000000000
449,448,-118.240027528361324,49.772616169852228,0.000000000000000,4.135541682442029,771.777202836279798,-12.371749877929688,-5.211249887943268,103.000000000000000,305.000000000000000
450,449,-123.243848785821939,52.929774941443895,91.000000000000000,2.186916698391239,796.429099581424225,-16.039249420166016,-7.665083110332489,67.000000000000000,180.000000000000000
451,450,-121.530610577794647,49.657375424652969,221.000000000000000,3.664229261378447,671.457697295594016,-9.352749824523926,-4.082791626453400,173.000000000000000,466.000000000000000
452,451,-118.152595026905928,52.085217946346646,,0.451885357499123,800.666861839175112,-15.262499809265137,-9.212916731834412,127.000000000000000,355.000000000000000
453,452,-127.719610066444318,57.819853349773084,0.000000000000000,-2.017885426680247,957.015042829212348,-20.988250732421875,-13.761333306630453,76.000000000000000,211.000000000000000
454,453,-124.486324009583598,53.454733374893657,101.000000000000000,1.962354104965925,876.001187969602825,-17.560750961303711,-9.264625201622644,60.000000000000000,165.000000000000000
455,454,-128.791416749037325,58.543917284567627,20.000000000000000,-2.470166628559431,996.154273879186803,-21.608249664306641,-14.506583213806152,72.000000000000000,203.000000000000000
456,455,-131.286598724311858,58.997562689170834,,-2.211958366135756,937.135267295103858,-20.376249313354492,-13.563541491826376,73.000000000000000,202.000000000000000
457,456,-120.509835704045940,57.814338211789412,13.000000000000000,0.043041718502839,1193.056000188711323,-24.123250961303711,-15.098958571751913,84.000000000000000,208.000000000000000
458,457,-123.892957655347942,57.146277583455586,,-2.924583452443282,883.419473035015585,-19.536750793457031,-13.031000296274820,112.000000000000000,298.000000000000000
459,458,-121.863758268072587,49.947181012979506,161.000000000000000,3.662166653821866,705.794893938530663,-11.132749557495117,-4.811374897758166,156.000000000000000,430.000000000000000
460,459,-126.323023715062348,52.273752607927499,225.000000000000000,-0.058083380262057,677.898627540340499,-13.165499687194824,-7.877458473046620,154.000000000000000,434.000000000000000
461,460,-121.471703568651293,51.826313202995564,,4.491291607419650,851.970933471700505,-14.913999557495117,-6.290374875068665,59.000000000000000,162.000000000000000
462,461,-124.879184894671440,52.717726411252237,,0.240531222273906,720.343217949039172,-14.663000106811523,-8.557708501815796,63.000000000000000,171.000000000000000
463,462,-124.162008286169595,50.056816388854017,,4.263406296571095,605.510256842291028,-7.439249992370605,-2.451541701952616,220.000000000000000,595.000000000000000
464,463,-122.658930812390778,56.677538323472547,99.000000000000000,1.186541706323624,976.519174323461698,-18.109500885009766,-10.724833567937216,101.000000000000000,265.000000000000000
465,464,-128.034167525895867,52.367202712875574,,7.660838849842548,474.571854837599972,-2.013851404190063,2.382319812973341,465.000000000000000,1323.000000000000000
466,465,-127.396676663105609,51.106089756043481,145.000000000000000,8.266030452602232,444.422585846567642,-1.117664694786072,3.217814393651982,313.000000000000000,905.000000000000000
467,466,-124.479246718967545,55.351807372629381,90.000000000000000,-0.107270816961924,890.921781905377429,-18.669500350952148,-11.178625027338663,73.000000000000000,204.000000000000000
468,467,-120.077691164617676,59.567226203680512,0.000000000000000,-1.698458376030127,1347.999032963513855,-28.190500259399414,-18.617166678110760,76.000000000000000,194.000000000000000
469,468,-131.924966283812154,59.396357026232863,,-0.952812446281314,1082.903406091356374,-23.395000457763672,-15.038291613260904,62.000000000000000,171.000000000000000
470,469,-116.108275213249044,50.685709935204443,32.000000000000000,2.017739628131191,815.875977089550247,-14.966250419616699,-8.059083213408789,76.000000000000000,196.000000000000000
471,470,-117.272228367574940,50.540886982403194,69.000000000000000,1.100927107036114,774.289213556159666,-14.169249534606934,-8.174041648705801,177.000000000000000,505.000000000000000
472,471,-128.360203836344596,57.724127034131470,,-2.015781268477440,904.652975930135881,-19.688999176025391,-12.976333538691202,76.000000000000000,217.000000000000000
473,472,-123.284776486219101,55.866797706877662,0.000000000000000,0.500593867773811,894.822288092418603,-17.286249160766602,-10.216958045959473,85.000000000000000,231.000000000000000
474,473,-122.812844219290014,55.914007550283820,,0.731156176654622,847.377660281136400,-15.723250389099121,-9.377833445866903,93.000000000000000,250.000000000000000
475,474,-125.571274529510731,49.889101010266558,,7.561385434120893,556.982405247785323,-5.147500038146973,1.143999954064687,317.000000000000000,851.000000000000000
476,475,-119.160413305799267,52.415804933287490,314.000000000000000,1.596208399782578,779.490416276734436,-14.252499580383301,-7.796541591485341,125.000000000000000,345.000000000000000
477,476,-127.180424410744536,53.680570505679533,,1.152437473957737,657.420851115102778,-12.546500205993652,-6.440208405256271,170.000000000000000,504.000000000000000
478,477,-128.480385461066618,59.626227552487187,55.000000000000000,-1.840333270529906,1090.017194839235799,-22.929250717163086,-15.659666776657104,69.000000000000000,183.000000000000000
479,478,-118.315484654215510,51.199616221871878,179.000000000000000,3.602947928011417,806.553053742692100,-13.801250457763672,-6.316833317279816,170.000000000000000,499.000000000000000
480,479,-116.373627911242750,50.883648395703119,,3.545656248927116,881.902190912521860,-16.170499801635742,-7.638333320617676,65.000000000000000,181.000000000000000
481,480,-123.725980649031754,50.657109362056723,,-0.288989583651225,721.060776761727197,-13.194999694824219,-8.381583253542582,140.000000000000000,398.000000000000000
482,481,-121.945777786691082,57.797514535339722,12.000000000000000,0.548583442345262,1073.857097728533518,-20.351749420166016,-12.602291584014893,97.000000000000000,241.000000000000000
483,482,-125.948966110305363,56.451048695492823,13.000000000000000,-1.577312563856443,892.261210536717158,-19.440750122070313,-12.283125082651773,75.000000000000000,204.000000000000000
484,483,-128.413051628592001,58.843630084145779,,-2.302604203422864,975.440361722195121,-20.811750411987305,-14.127875248591105,73.000000000000000,195.000000000000000
485,484,-122.369655643696774,55.610511674801735,,1.260552090903123,850.613893195603737,-15.190750122070313,-8.887375036875406,91.000000000000000,246.000000000000000
486,485,-121.585710207319423,51.702692602552482,11.000000000000000,4.137801977495353,829.446721465311725,-14.532500267028809,-6.345416804154714,59.000000000000000,161.000000000000000
487,486,-121.022359690501574,56.852535828502909,9.000000000000000,0.156166762113571,1218.347158811079908,-24.365749359130859,-15.547249794006348,83.000000000000000,211.000000000000000
488,487,-125.915579897619040,49.477650980702187,35.000000000000000,6.888473031421502,486.053120640785437,-2.687362670898438,1.556547681490580,454.000000000000000,1240.000000000000000
489,488,-134.089886580238272,59.626803490386443,11.000000000000000,-1.253124967217445,957.123901167332747,-21.318250656127930,-13.262208382288614,55.000000000000000,157.000000000000000
490,489,-127.145234400019305,53.371121372110103,,2.487468774120013,623.375456213051393,-11.243749618530273,-4.774166544278462,181.000000000000000,531.000000000000000
491,490,-122.046271787835167,53.721048050921027,0.000000000000000,3.133822883168856,823.983910245148877,-15.060999870300293,-7.116583426793416,89.000000000000000,242.000000000000000
492,491,-123.659353501701148,50.935955100354768,,-0.675708328684171,725.898866989489306,-13.876999855041504,-8.799708286921183,104.000000000000000,305.000000000000000
